continue number,area code,airport name,ICAO identifier,ICAO code,ICAO code
0,CAN,KAKE                          ,PAFE,PA,  
0,CAN,FAREWELL LAKE                 ,PAFK,PA,  
0,CAN,TIN CREEK                     ,PAFL,PA,  
0,CAN,AMBLER                        ,PAFM,PA,  
0,CAN,BRYANT AAF                    ,PAFR,PA,  
0,CAN,NIKOLAI                       ,PAFS,PA,  
0,CAN,EDWARD G PITKA SR             ,PAGA,PA,  
0,CAN,GALBRAITH LAKE                ,PAGB,PA,  
0,CAN,KWIGILLINGOK                  ,PAGG,PA,  
0,CAN,SHUNGNAK                      ,PAGH,PA,  
0,CAN,GULKANA                       ,PAGK,PA,  
0,CAN,GOLOVIN                       ,PAGL,PA,  
0,CAN,GAMBELL                       ,PAGM,PA,  
0,CAN,ANGOON                        ,PAGN,PA,  
0,CAN,BIG LAKE                      ,PAGQ,PA,  
0,CAN,GUSTAVUS                      ,PAGS,PA,  
0,CAN,NIGHTMUTE                     ,PAGT,PA,  
0,CAN,GRAYLING                      ,PAGX,PA,  
0,CAN,SKAGWAY                       ,PAGY,PA,  
0,CAN,GRANITE MOUNTAIN AS           ,PAGZ,PA,  
0,CAN,HOLY CROSS                    ,PAHC,PA,  
0,CAN,HUSLIA                        ,PAHL,PA,  
0,CAN,HAINES                        ,PAHN,PA,  
0,CAN,HOMER                         ,PAHO,PA,  
0,CAN,HOOPER BAY                    ,PAHP,PA,  
0,CAN,HUGHES                        ,PAHU,PA,  
0,CAN,HEALY RIVER                   ,PAHV,PA,  
0,CAN,SHAGELUK                      ,PAHX,PA,  
0,CAN,HYDABURG                      ,PAHY,PA,  
0,CAN,IGIUGIG                       ,PAIG,PA,  
0,CAN,EGEGIK                        ,PAII,PA,  
0,CAN,BOB BAKER MEML                ,PAIK,PA,  
0,CAN,ILIAMNA                       ,PAIL,PA,  
0,CAN,INDIAN MOUNTAIN LRRS          ,PAIM,PA,  
0,CAN,MC KINLEY NTL PARK            ,PAIN,PA,  
0,CAN,WALES                         ,PAIW,PA,  
0,CAN,CHIGNIK                       ,PAJC,PA,  
0,CAN,JUNEAU INTL                   ,PAJN,PA,  
0,CAN,KOLIGANEK                     ,PAJZ,PA,  
0,CAN,TATITLEK                      ,PAKA,PA,  
0,CAN,COFFMAN COVE                  ,PAKC,PA,  
0,CAN,KODIAK MUNI                   ,PAKD,PA,  
0,CAN,FALSE PASS                    ,PAKF,PA,  
0,CAN,AKHIOK                        ,PAKH,PA,  
0,CAN,KIPNUK                        ,PAKI,PA,  
0,CAN,KOYUK ALFRED ADAMS            ,PAKK,PA,  
0,CAN,KULIK LAKE                    ,PAKL,PA,  
0,CAN,KING SALMON                   ,PAKN,PA,  
0,CAN,NIKOLSKI AS                   ,PAKO,PA,  
0,CAN,ANAKTUVUK PASS                ,PAKP,PA,  
0,CAN,KETCHIKAN INTL                ,PAKT,PA,  
0,CAN,UGNU-KUPARUK                  ,PAKU,PA,  
0,CAN,KALTAG                        ,PAKV,PA,  
0,CAN,KLAWOCK                       ,PAKW,PA,  
0,CAN,WILDER RUNWAY                 ,PAKX,PA,  
0,CAN,KARLUK                        ,PAKY,PA,  
0,CAN,LARSEN BAY                    ,PALB,PA,  
0,CAN,KALSKAG                       ,PALG,PA,  
0,CAN,LAKE HOOD                     ,PALH,PA,  
0,CAN,ALPINE AIRSTRIP               ,PALP,PA,  
0,CAN,CHANDALAR LAKE                ,PALR,PA,  
0,CAN,TULUKSAK                      ,PALT,PA,  
0,CAN,CAPE LISBURNE LRRS            ,PALU,PA,  
0,CAN,MANOKOTAK                     ,PAMB,PA,  
0,CAN,MC GRATH                      ,PAMC,PA,  
0,CAN,MIDDLETON ISLAND              ,PAMD,PA,  
0,CAN,MINCHUMINA                    ,PAMH,PA,  
0,CAN,ST MICHAEL                    ,PAMK,PA,  
0,CAN,MANLEY HOT SPRINGS            ,PAML,PA,  
0,CAN,METLAKATLA                    ,PAMM,PA,  
0,CAN,MOUNTAIN VILLAGE              ,PAMO,PA,  
0,CAN,MERRILL FLD                   ,PAMR,PA,  
0,CAN,MCCARTHY                      ,PAMX,PA,  
0,CAN,MEKORYUK                      ,PAMY,PA,  
0,CAN,NAPAKIAK                      ,PANA,PA,  
0,CAN,TED STEVENS ANCHORAGE INTL    ,PANC,PA,  
0,CAN,ANIAK                         ,PANI,PA,  
0,CAN,NENANA MUNI                   ,PANN,PA,  
0,CAN,NONDALTON                     ,PANO,PA,  
0,CAN,FUNTER BAY                    ,PANR,PA,  
0,CAN,ANNETTE ISLAND                ,PANT,PA,  
0,CAN,NULATO                        ,PANU,PA,  
0,CAN,ANVIK                         ,PANV,PA,  
0,CAN,NEW STUYAHOK                  ,PANW,PA,  
0,CAN,KOBUK                         ,PAOB,PA,  
0,CAN,PORTAGE CREEK                 ,PAOC,PA,  
0,CAN,HOONAH                        ,PAOH,PA,  
0,CAN,NOME                          ,PAOM,PA,  
0,CAN,TOKSOOK BAY                   ,PAOO,PA,  
0,CAN,NORTHWAY                      ,PAOR,PA,  
0,CAN,RALPH WIEN MEML               ,PAOT,PA,  
0,CAN,NELSON LAGOON                 ,PAOU,PA,  
0,CAN,ST GEORGE                     ,PAPB,PA,  
0,CAN,PORT CLARENCE CGS             ,PAPC,PA,  
0,CAN,PERRYVILLE                    ,PAPE,PA,  
0,CAN,PETERSBURG JAMES A JOHNSON    ,PAPG,PA,  
0,CAN,PORT HEIDEN                   ,PAPH,PA,  
0,CAN,NAPASKIAK                     ,PAPK,PA,  
0,CAN,PLATINUM                      ,PAPM,PA,  
0,CAN,PILOT POINT                   ,PAPN,PA,  
0,CAN,POINT HOPE                    ,PAPO,PA,  
0,CAN,PROSPECT CREEK                ,PAPR,PA,  
0,CAN,QUINHAGAK                     ,PAQH,PA,  
0,CAN,NUIQSUT                       ,PAQT,PA,  
0,CAN,ARCTIC VILLAGE                ,PARC,PA,  
0,CAN,RUSSIAN MISSION               ,PARS,PA,  
0,CAN,RUBY                          ,PARY,PA,  
0,CAN,SAVOONGA                      ,PASA,PA,  
0,CAN,DEADHORSE                     ,PASC,PA,  
0,CAN,SAND POINT                    ,PASD,PA,  
0,CAN,SHISHMAREF                    ,PASH,PA,  
0,CAN,SITKA ROCKY GUTIERREZ         ,PASI,PA,  
0,CAN,SELAWIK                       ,PASK,PA,  
0,CAN,SLEETMUTE                     ,PASL,PA,  
0,CAN,ST MARY'S                     ,PASM,PA,  
0,CAN,ST PAUL ISLAND                ,PASN,PA,  
0,CAN,SELDOVIA                      ,PASO,PA,  
0,CAN,SHEEP MOUNTAIN                ,PASP,PA,  
0,CAN,SUMMIT                        ,PAST,PA,  
0,CAN,SPARREVOHN LRRS               ,PASV,PA,  
0,CAN,SKWENTNA                      ,PASW,PA,  
0,CAN,SOLDOTNA                      ,PASX,PA,  
0,CAN,EARECKSON AS                  ,PASY,PA,  
0,CAN,RALPH M CALHOUN MEML          ,PATA,PA,  
0,CAN,TIN CITY LRRS                 ,PATC,PA,  
0,CAN,TELLER                        ,PATE,PA,  
0,CAN,TOGIAK                        ,PATG,PA,  
0,CAN,TALKEETNA                     ,PATK,PA,  
0,CAN,TATALINA LRRS                 ,PATL,PA,  
0,CAN,TAYLOR MOUNTAIN               ,PATM,PA,  
0,CAN,ATQASUK EDWARD BURNELL SR MEML,PATQ,PA,  
0,CAN,CANTWELL                      ,PATW,PA,  
0,CAN,ALAKANUK                      ,PAUK,PA,  
0,CAN,UMIAT                         ,PAUM,PA,  
0,CAN,UNALAKLEET                    ,PAUN,PA,  
0,CAN,WILLOW                        ,PAUO,PA,  
0,CAN,AKUTAN                        ,PAUT,PA,  
0,CAN,CHEVAK                        ,PAVA,PA,  
0,CAN,KING COVE                     ,PAVC,PA,  
0,CAN,VALDEZ PIONEER FLD            ,PAVD,PA,  
0,CAN,VENETIE                       ,PAVE,PA,  
0,CAN,KIVALINA                      ,PAVL,PA,  
0,CAN,BEAVER                        ,PAWB,PA,  
0,CAN,SEWARD                        ,PAWD,PA,  
0,CAN,WRANGELL                      ,PAWG,PA,  
0,CAN,WAINWRIGHT                    ,PAWI,PA,  
0,CAN,WHITE MOUNTAIN                ,PAWM,PA,  
0,CAN,NOATAK                        ,PAWN,PA,  
0,CAN,WHITTIER                      ,PAWR,PA,  
0,CAN,WASILLA                       ,PAWS,PA,  
0,CAN,WAINWRIGHT AS                 ,PAWT,PA,  
0,CAN,PAXSON                        ,PAXK,PA,  
0,CAN,YAKUTAT                       ,PAYA,PA,  
0,CAN,PELICAN                       ,PEC ,PA,  
0,CAN,AKIAK                         ,PFAK,PF,  
0,CAN,ALLAKAKET                     ,PFAL,PF,  
0,CAN,CHENEGA BAY                   ,PFCB,PF,  
0,CAN,CLARKS POINT                  ,PFCL,PF,  
0,CAN,DONLIN CREEK                  ,PFCR,PF,  
0,CAN,ELIM                          ,PFEL,PF,  
0,CAN,KASIGLUK                      ,PFKA,PF,  
0,CAN,KOKHANOK                      ,PFKK,PF,  
0,CAN,KOTLIK                        ,PFKO,PF,  
0,CAN,POINT BAKER                   ,PFKP,PF,  
0,CAN,BREVIG MISSION                ,PFKT,PF,  
0,CAN,KOYUKUK                       ,PFKU,PF,  
0,CAN,KWETHLUK                      ,PFKW,PF,  
0,CAN,MERTARVIK QUARRY ROAD LANDING ,PFME,PF,  
0,CAN,RAMPART                       ,PFMP,PF,  
0,CAN,ROBERT/BOB/CURTIS MEML        ,PFNO,PF,  
0,CAN,SHAKTOOLIK                    ,PFSH,PF,  
0,CAN,STEVENS VILLAGE               ,PFSV,PF,  
0,CAN,TAKU LODGE                    ,PFTK,PF,  
0,CAN,TOK JUNCTION                  ,PFTO,PF,  
0,CAN,SOUTH NAKNEK NR 2             ,PFWS,PF,  
0,CAN,FORT YUKON                    ,PFYU,PF,  
0,CAN,AKIACHAK                      ,PFZK,PF,  
0,CAN,PORT GRAHAM                   ,PGM ,PA,  
0,CAN,TUNUNAK                       ,POKA,PO,  
0,CAN,WATERFALL                     ,POKW,PO,  
0,CAN,HOONAH                        ,POOH,PO,  
0,CAN,STEAMBOAT BAY                 ,POWS,PO,  
0,CAN,TAKOTNA                       ,PPCT,PP,  
0,CAN,NUNAPITCHUK                   ,PPIT,PP,  
0,CAN,POINT LAY LRRS                ,PPIZ,PP,  
0,CAN,PORT WALTER                   ,PPWR,PP,  
0,CAN,PERRY ISLAND                  ,PYL ,PA,  
0,CAN,RED DEVIL                     ,RDV ,PA,  
0,CAN,KAVIK STRIP                   ,RK1 ,PA,  
0,CAN,STONY RIVER 2                 ,SRV ,PA,  
0,CAN,NUNAM IQUA                    ,SXP ,PA,  
0,CAN,TRIDENT BASIN                 ,T44 ,PA,  
0,CAN,VISNAW LAKE                   ,T66 ,PA,  
0,CAN,TENAKEE                       ,TKE ,PA,  
0,CAN,PORT ALSWORTH                 ,TPO ,PA,  
0,CAN,TANACROSS                     ,TSG ,PA,  
0,CAN,TYONEK                        ,TYE ,PA,  
0,CAN,UGASHIK BAY                   ,UGB ,PA,  
0,CAN,STEBBINS                      ,WBB ,PA,  
0,CAN,SAN JUAN /UGANIK/             ,WSJ ,PA,  
0,CAN,WISEMAN                       ,WSM ,PA,  
0,CAN,NEWTOK                        ,WWT ,PA,  
0,CAN,TAZLINA                       ,Z14 ,PA,  
0,CAN,OPHIR                         ,Z17 ,PA,  
0,CAN,TUNTUTULIAK                   ,Z20 ,PA,  
0,CAN,TRIPOD                        ,Z25 ,PA,  
0,CAN,ALEKNAGIK                     ,Z33 ,PA,  
0,CAN,GOOSE BAY                     ,Z40 ,PA,  
0,CAN,TAMGAS HARBOR                 ,Z43 ,PA,  
0,CAN,ENGSTROM FLD                  ,Z47 ,PA,  
0,CAN,BEAR CREEK 3                  ,Z48 ,PA,  
0,CAN,JOHNSONS LANDING              ,Z52 ,PA,  
0,CAN,LAKE LOUISE                   ,Z55 ,PA,  
0,CAN,HANGAR LAKE                   ,Z58 ,PA,  
0,CAN,BETHEL                        ,Z59 ,PA,  
0,CAN,CAPE POLE                     ,Z71 ,PA,  
0,CAN,CHIGNIK BAY                   ,Z78 ,PA,  
0,CAN,SALMON LAKE                   ,Z81 ,PA,  
0,CAN,BLINN LAKE                    ,Z87 ,PA,  
0,CAN,STAMPEDE                      ,Z90 ,PA,  
0,CAN,BIRCH CREEK                   ,Z91 ,PA,  
0,CAN,COPPER CENTER 2               ,Z93 ,PA,  
0,CAN,NYAC                          ,ZNC ,PA,  
0,LAM,CUYLERS                       ,02PR,TJ,  
0,LAM,FAJARDO HARBOR                ,PR03,TJ,  
0,LAM,BOQUERON                      ,PR10,TJ,  
0,LAM,ADJUNTAS                      ,PR20,TJ,  
0,LAM,LAJAS AIRPARK                 ,PR25,TJ,  
0,LAM,SAN JUAN                      ,PR34,TJ,  
0,LAM,CYRIL E KING                  ,TIST,TI,  
0,LAM,HENRY E ROHLSEN               ,TISX,TI,  
0,LAM,ANTONIO/NERY/JUARBE POL       ,TJAB,TJ,  
0,LAM,RAFAEL HERNANDEZ              ,TJBQ,TJ,  
0,LAM,BENJAMIN RIVERA NORIEGA       ,TJCP,TJ,  
0,LAM,FERNANDO LUIS RIBAS DOMINICCI ,TJIG,TJ,  
0,LAM,EUGENIO MARIA DE HOSTOS       ,TJMZ,TJ,  
0,LAM,MERCEDITA                     ,TJPS,TJ,  
0,LAM,JOSE APONTE DE LA TORRE       ,TJRV,TJ,  
0,LAM,LUIS MUNOZ MARIN INTL         ,TJSJ,TJ,  
0,LAM,ANTONIO RIVERA RODRIGUEZ      ,TJVQ,TJ,  
0,LAM,CHARLOTTE AMALIE HARBOR       ,VI22,TI,  
0,LAM,CHRISTIANSTED HARBOR-SSB      ,VI32,TI,  
0,LAM,DR HERMENEGILDO ORTIZ QUINONES,X63 ,TJ,  
0,PAC,UTIRIK                        ,03N ,PK,  
0,PAC,BRANDT FLD                    ,18HI,PH,  
0,PAC,MILI                          ,1Q9 ,PK,  
0,PAC,NAMORIK                       ,3N0 ,PK,  
0,PAC,MALOELAP                      ,3N1 ,PK,  
0,PAC,ANGAUR AIRSTRIP               ,ANG ,PT,  
0,PAC,PELELIU                       ,C23 ,PT,  
0,PAC,MEJIT                         ,C30 ,PK,  
0,PAC,KILI                          ,C51 ,PK,  
0,PAC,PRINCEVILLE                   ,HI01,PH,  
0,PAC,HANAMAULU AIRSTRIP            ,HI03,PH,  
0,PAC,HONOKAA AIRSTRIP              ,HI05,PH,  
0,PAC,MOUNTAIN VIEW AIRSTRIP        ,HI23,PH,  
0,PAC,KAALAIKI AIRSTRIP             ,HI25,PH,  
0,PAC,UPPER PAAUILO AIRSTRIP        ,HI27,PH,  
0,PAC,PAHALA AIRSTRIP               ,HI28,PH,  
0,PAC,HAIKU AIRSTRIP                ,HI33,PH,  
0,PAC,HI 23 AIRSTRIP                ,HI46,PH,  
0,PAC,PANDA                         ,HI49,PH,  
0,PAC,TINAK                         ,N18 ,PK,  
0,PAC,INE                           ,N20 ,PK,  
0,PAC,WOTJE                         ,N36 ,PK,  
0,PAC,JALUIT                        ,N55 ,PK,  
0,PAC,PALMYRA (COOPER)              ,P16 ,PM,  
0,PAC,BENJAMIN TAISACAN MANGLONA INT,PGRO,PG,  
0,PAC,FRANCISCO C ADA/SAIPAN INTL   ,PGSN,PG,  
0,PAC,ANDERSEN AFB                  ,PGUA,PG,  
0,PAC,GUAM INTL                     ,PGUM,PG,  
0,PAC,TINIAN INTL                   ,PGWT,PG,  
0,PAC,BARKING SANDS PMRF            ,PHBK,PH,  
0,PAC,DILLINGHAM AIRFIELD           ,PHDH,PH,  
0,PAC,FRENCH FRIGATE SHOALS         ,PHHF,PH,  
0,PAC,WHEELER AAF                   ,PHHI,PH,  
0,PAC,HANA                          ,PHHN,PH,  
0,PAC,KAPALUA                       ,PHJH,PH,  
0,PAC,KALAELOA (JOHN RODGERS FLD)   ,PHJR,PH,  
0,PAC,ELLISON ONIZUKA KONA INTL AT K,PHKO,PH,  
0,PAC,LIHUE                         ,PHLI,PH,  
0,PAC,KALAUPAPA                     ,PHLU,PH,  
0,PAC,MOLOKAI                       ,PHMK,PH,  
0,PAC,WAIMEA-KOHALA                 ,PHMU,PH,  
0,PAC,KANEOHE BAY MCAS (MARION E CAR,PHNG,PH,  
0,PAC,DANIEL K INOUYE INTL          ,PHNL,PH,  
0,PAC,LANAI                         ,PHNY,PH,  
0,PAC,KAHULUI                       ,PHOG,PH,  
0,PAC,PORT ALLEN                    ,PHPA,PH,  
0,PAC,BRADSHAW ARMY AIRFIELD        ,PHSF,PH,  
0,PAC,HILO INTL                     ,PHTO,PH,  
0,PAC,UPOLU                         ,PHUP,PH,  
0,PAC,ENEWETAK AUX AF               ,PKMA,PK,  
0,PAC,AMATA KABUA INTL              ,PKMJ,PK,  
0,PAC,DYESS AAF                     ,PKRO,PK,  
0,PAC,BUCHOLZ AAF(KWAJALEIN KMR)(ATO,PKWA,PK,  
0,PAC,HENDERSON FLD                 ,PMDY,PM,  
0,PAC,CHUUK INTL                    ,PTKK,PT,  
0,PAC,POHNPEI INTL                  ,PTPN,PT,  
0,PAC,BABELTHUAP/KOROR              ,PTRO,PT,  
0,PAC,KOSRAE                        ,PTSA,PT,  
0,PAC,YAP INTL                      ,PTYA,PT,  
0,PAC,WAKE ISLAND AIRFIELD          ,PWAK,PW,  
0,PAC,PAGAN AIRSTRIP                ,TT01,PG,  
0,PAC,ULITHI                        ,TT02,PT,  
0,SPA,OFU                           ,NSAS,NS,  
0,SPA,FITIUTA                       ,NSFQ,NS,  
0,SPA,PAGO PAGO INTL                ,NSTU,NS,  
0,USA,AERO B RANCH                  ,00AA,K3,  
0,USA,EPPS AIRPARK                  ,00AL,K7,  
0,USA,ARLAND                        ,00AR,K3,  
0,USA,FULTON                        ,00AS,K4,  
0,USA,ANIMAS AIR PARK               ,00C ,K2,  
0,USA,GOLDSTONE /GTS/               ,00CA,K2,  
0,USA,WILLIAMS AG                   ,00CL,K2,  
0,USA,BROADUS                       ,00F ,K1,  
0,USA,GRASS PATCH                   ,00FA,K7,  
0,USA,DAVIS FLD                     ,00FD,K3,  
0,USA,RIVER OAK                     ,00FL,K7,  
0,USA,LT WORLD                      ,00GA,K7,  
0,USA,DELTA SHORES                  ,00ID,K1,  
0,USA,GOLTL                         ,00IG,K3,  
0,USA,HAMMER                        ,00IL,K5,  
0,USA,HAYENGA'S CANT FIND FARMS     ,00IS,K5,  
0,USA,HAYDEN FARM                   ,00KS,K3,  
0,USA,ROBBINS ROOST                 ,00KY,K5,  
0,USA,LEJEUNE                       ,00LS,K4,  
0,USA,THIGPEN FLD                   ,00M ,K7,  
0,USA,SLATER FLD                    ,00MD,K6,  
0,USA,BATTLE LAKE MUNI              ,00MN,K3,  
0,USA,COOPER FLYING SERVICE         ,00MO,K3,  
0,USA,BUCKS                         ,00N ,K6,  
0,USA,NORTH RALEIGH                 ,00NC,K7,  
0,USA,CLICHE COVE                   ,00NK,K6,  
0,USA,WEISS AIRFIELD                ,00NY,K6,  
0,USA,GULL BAY LANDING              ,00OK,K4,  
0,USA,FERRELL FLD                   ,00PN,K6,  
0,USA,LIVINGSTON MUNI               ,00R ,K4,  
0,USA,MC KENZIE BRIDGE STATE        ,00S ,K1,  
0,USA,FLYING O                      ,00SC,K7,  
0,USA,HOMAN FLD                     ,00SD,K3,  
0,USA,RAGSDALE ROAD                 ,00TN,K7,  
0,USA,ALPINE RANGE                  ,00TS,K4,  
0,USA,DELVA FLD                     ,00TX,K4,  
0,USA,BIG HORN COUNTY               ,00U ,K1,  
0,USA,VAUGHAN                       ,00VA,K6,  
0,USA,GROUNDHOG MOUNTAIN            ,00VI,K6,  
0,USA,LOWER GRANITE STATE           ,00W ,K1,  
0,USA,HOWELL                        ,00WA,K1,  
0,USA,NORTHERN LITE                 ,00WI,K5,  
0,USA,HAWKS RUN                     ,00WN,K1,  
0,USA,LAZY J AERODROME              ,00WV,K6,  
0,USA,WEESKI RANCH                  ,00XA,K4,  
0,USA,WARE ISLAND                   ,01AL,K7,  
0,USA,TIPPECANOE                    ,01B ,K5,  
0,USA,SWANSBORO COUNTRY             ,01CL,K2,  
0,USA,LAKE WAWASEE                  ,01D ,K5,  
0,USA,LAKE JAMES                    ,01E ,K5,  
0,USA,HAMILTON LAKE                 ,01F ,K5,  
0,USA,RYBOLT RANCH                  ,01FA,K7,  
0,USA,CEDAR KNOLL FLYING RANCH      ,01FL,K7,  
0,USA,PERRY-WARSAW                  ,01G ,K6,  
0,USA,THE FARM                      ,01GE,K7,  
0,USA,LAKE MAXINKUCKEE              ,01H ,K5,  
0,USA,LAVA HOT SPRINGS              ,01ID,K1,  
0,USA,WILLIAM E KOENIG              ,01IS,K5,  
0,USA,HILLIARD AIRPARK              ,01J ,K7,  
0,USA,CALDWELL MUNI                 ,01K ,K3,  
0,USA,BASS LAKE                     ,01L ,K5,  
0,USA,BARHAM                        ,01LA,K4,  
0,USA,COUNTRY BREEZE                ,01LS,K4,  
0,USA,TISHOMINGO COUNTY             ,01M ,K7,  
0,USA,ANNAPOLIS                     ,01MD,K6,  
0,USA,ST PETER'S                    ,01ME,K6,  
0,USA,BARNES                        ,01MN,K3,  
0,USA,CRYSTAL LAKES RESORT          ,01MT,K1,  
0,USA,TOPSAIL AIRPARK               ,01NC,K7,  
0,USA,MOORE AIRFIELD                ,01NH,K6,  
0,USA,GRANVILLE                     ,01NK,K6,  
0,USA,CHAMPION RANCH                ,01NM,K2,  
0,USA,LANTANA RANCH                 ,01NV,K2,  
0,USA,MERRILL RANCH                 ,01OK,K4,  
0,USA,SPRING CREEK RANCH EAST       ,01OL,K4,  
0,USA,POWELL KAISER                 ,01PA,K6,  
0,USA,NORT'S RESORT                 ,01PS,K6,  
0,USA,YORK                          ,01SC,K7,  
0,USA,SMITH FLD                     ,01TE,K4,  
0,USA,COLONIAL AIR PARK             ,01TN,K7,  
0,USA,FORT PARKER FLYING FLD        ,01TS,K4,  
0,USA,OX RANCH                      ,01TX,K4,  
0,USA,DUCKWATER                     ,01U ,K2,  
0,USA,LA SAL JUNCTION               ,01UT,K2,  
0,USA,PICKLES                       ,01VA,K6,  
0,USA,PREHN CRANBERRY COMPANY       ,01WI,K5,  
0,USA,KEYHOLE                       ,01WY,K1,  
0,USA,CHILTON COUNTY                ,02A ,K7,  
0,USA,BASS FLD                      ,02AL,K7,  
0,USA,MOUNT MORIAH FLD              ,02AR,K4,  
0,USA,CAPITOL DRIVE                 ,02C ,K5,  
0,USA,SHANNON FLD                   ,02CD,K7,  
0,USA,CONOVER AIR LODGE             ,02CL,K2,  
0,USA,MC CULLOUGH                   ,02CO,K2,  
0,USA,WINONA LAKE                   ,02D ,K5,  
0,USA,OSBORN AIRFIELD               ,02FA,K7,  
0,USA,TRIPLE R RANCH                ,02FD,K7,  
0,USA,COLUMBIANA COUNTY             ,02G ,K5,  
0,USA,DOUG BOLTON FLD               ,02GA,K7,  
0,USA,ETOWAH FIELDS                 ,02GE,K7,  
0,USA,MORGAN RANCH                  ,02ID,K1,  
0,USA,KING                          ,02II,K5,  
0,USA,DIAMOND P FLD                 ,02IN,K5,  
0,USA,JMJ LANDING                   ,02KS,K3,  
0,USA,GARNER FLD                    ,02MD,K6,  
0,USA,NADEAU'S AIRFIELD             ,02ME,K6,  
0,USA,FAIRPLAINS AIRPARK            ,02MI,K5,  
0,USA,GREGORY                       ,02MN,K3,  
0,USA,TROY AIRPARK                  ,02MO,K3,  
0,USA,WATTS FLD                     ,02MS,K7,  
0,USA,STEPPLER FLD                  ,02MT,K1,  
0,USA,IROQUOIS LANDING              ,02NH,K6,  
0,USA,PAIUTE MEADOWS                ,02NV,K2,  
0,USA,BOBBITT                       ,02OK,K4,  
0,USA,HARPERS                       ,02SC,K7,  
0,USA,WISE RIVER                    ,02T ,K1,  
0,USA,ELLIS FLD                     ,02TN,K7,  
0,USA,EL TESORO RANCH               ,02TS,K4,  
0,USA,LUCIN                         ,02UT,K2,  
0,USA,THE GREENHOUSE                ,02VA,K6,  
0,USA,CAWLEYS SOUTH PRAIRIE         ,02WA,K1,  
0,USA,BEER                          ,02WI,K5,  
0,USA,FOWLER FLD                    ,02WN,K1,  
0,USA,JLS FARMS                     ,02XA,K4,  
0,USA,SEIDEL RANCH                  ,02XS,K4,  
0,USA,THOMPSON INTL AVIATION        ,03AZ,K2,  
